Open,High,Low,Close,Volume,Stock,,,Open,High,Low,Close,Volume,,Open,High,Low,Close,Volume,Stock
335.269989,336.329987,331.279999,335.040009,2565000,333.199997,,,,,,,,,0.02900707,0.026084034,0.027345286,0.027439865,0.06466606,333.199997
333.779999,334.649994,331.75,333.570007,1983600,338.6450045,,,,,,,,,0.028157448,0.025129536,0.02761712,0.02660109,0.039124724,338.6450045
336.029999,341.26001,336.029999,338.640015,3051800,333.285004,,,,,,,,,0.029440443,0.028885056,0.030092538,0.029494006,0.086051548,333.285004
338.119995,340.640015,325.929993,326,4944900,325.5899965,,,,,,,,,0.0306322,0.028532802,0.024251008,0.022281691,0.169216847,325.5899965
327.5,327.929993,323.25,326.309998,2790300,320.564987,,,,,,,,,0.024576469,0.021311527,0.022700983,0.022458574,0.074563658,320.564987
325.730011,326.769989,314.359985,316.5,5681000,316.0299985,,,,,,,,,0.023567187,0.020652464,0.017559274,0.016861049,0.20155427,316.0299985
315.529999,318.589996,313.470001,316.929993,3290300,313.8849945,,,,,,,,,0.017750939,0.016004952,0.017044535,0.0171064,0.096529032,313.8849945
316.799988,316.929993,310.839996,312.630005,3265200,310.6900025,,,,,,,,,0.018475112,0.015061811,0.015523422,0.014652854,0.09542637,310.6900025
311.570007,316.559998,304.820007,306.640015,3639200,307.390015,,,,,,,,,0.015492873,0.014851597,0.012041647,0.011235002,0.111856469,307.390015
302.98999,313.640015,301.140015,312.5,4049500,308.9349975,,,,,,,,,0.010600379,0.013192591,0.009913253,0.014578673,0.129881255,308.9349975
312,313.190002,304.679993,305.839996,3245900,309.3250125,,,,,,,,,0.015738064,0.012936913,0.011960667,0.010778516,0.094578506,309.3250125
307.890015,312.640015,306.01001,307.359985,3262900,306.8250125,,,,,,,,,0.013394469,0.012624435,0.012729907,0.011645812,0.095325329,306.8250125
303.98999,310.640015,303.01001,307.320007,3153500,306.5049895,,,,,,,,,0.011170598,0.011488123,0.0109948,0.011623001,0.090519305,306.5049895
308.869995,310.859985,302.149994,306.070007,3841600,299.75,,,,,,,,,0.013953273,0.0116131,0.010497394,0.010909759,0.120748053,299.75
304.350006,304.48999,295.01001,295.059998,6501300,296.350006,,,,,,,,,0.011375887,0.007993949,0.006367848,0.004627515,0.237590662,296.350006
296.369995,299.670013,293.029999,298.880005,4433500,298.875,,,,,,,,,0.006825527,0.00525545,0.005222671,0.006807188,0.146750662,298.875
304.01001,304.5,293.25,297.730011,7738100,298.529999,,,,,,,,,0.011182014,0.007999636,0.005349913,0.006151008,0.291924211,298.529999
296.910004,301.540009,295.519989,299.899994,8709100,304.6499935,,,,,,,,,0.007133451,0.0063179,0.006662805,0.007389187,0.334580967,304.6499935
301.940002,307.359985,301.940002,306.540009,4003800,305.369995,,,,,,,,,0.010001655,0.009624554,0.010375941,0.011177939,0.12787362,305.369995
306.980011,307.48999,303.25,306.290009,2713700,304.9400025,,,,,,,,,0.012875567,0.009698417,0.011133603,0.011035291,0.071198563,304.9400025
306.380005,307,302.880005,303.029999,1513800,307.2949985,,,,,,,,,0.012533432,0.009420026,0.01091961,0.009175149,0.018486059,307.2949985
305,310.779999,303.809998,309.089996,2893800,310.424988,,,,,,,,,0.011746526,0.011567655,0.011457489,0.012632946,0.07911049,310.424988
307.850006,314.269989,306.579987,312.040009,3009000,311.639999,,,,,,,,,0.013371656,0.013550514,0.013059564,0.014316205,0.084171312,311.639999
309.910004,313.940002,309.339996,310.299988,2093000,311.4950105,,,,,,,,,0.014546307,0.01336303,0.014655868,0.01332336,0.043930748,311.4950105
311.549988,312.980011,310.01001,310.350006,2048000,310.8549955,,,,,,,,,0.015481458,0.012817605,0.015043383,0.0133519,0.041953864,310.8549955
312.579987,314.75,306.959991,308.519989,2783200,304.6150055,,,,,,,,,0.016068784,0.013823235,0.013279347,0.012307704,0.07425175,304.6150055
307.01001,308.380005,300.850006,302.190002,2774200,297.6900025,,,,,,,,,0.012892673,0.010204084,0.009745521,0.008695852,0.073856373,297.6900025
302.23999,303,292.380005,295.290009,3519000,298.304993,,,,,,,,,0.010172714,0.007147402,0.004846735,0.004758758,0.106575994,298.304993
297.5,301.279999,295.329987,298.420013,2640300,299.625,,,,,,,,,0.007469878,0.006170174,0.006552913,0.006544719,0.067974046,299.625
