Open,High,Low,Close,Volume,Stock,,Open,High,Low,Close,Volume
521.83,522.89,511.66,512.46,2059800,507.22,,0.495549022,0.488489136,0.460824783,0.029298678,0.08217461
513.59,514.76,499.68,500.59,2899900,502.07,,0.478725142,0.472056594,0.437276408,0.012940479,0.115818983
505.61,505.86,498.28,499.73,2065000,495.88,,0.462432112,0.454067711,0.434524512,0.011755302,0.082382859
496.63,502.1,489.66,501.3,3353500,498.49,,0.44409735,0.446467913,0.41758069,0.013918939,0.133984782
503.38,503.54,493.44,494.81,2071300,490.425,,0.457879048,0.449378474,0.425010811,0.004974987,0.082635162
493.58,494.62,486.23,491.2,2326700,496.32,,0.437870064,0.431349166,0.410838542,0,0.092863436
497.47,501.6,491.04,494.82,2370400,496.75,,0.445812406,0.445457302,0.420293274,0.004988768,0.094613536
493.3,501.85,491.65,499.5,2215500,500.35,,0.437298379,0.445962607,0.421492314,0.011438336,0.088410092
504.19,504.3,496.4,500.42,2715800,502.715,,0.459532851,0.450914603,0.430829107,0.0127062,0.108446135
498.64,506.8,498.63,506.69,2298200,507.865,,0.448201233,0.45596766,0.435212486,0.021346967,0.091722066
509.6,511.1,504.63,505.51,2232000,511.335,,0.470578627,0.464658919,0.447006329,0.019720794,0.089070885
505.86,517.86,504.81,516.62,2268700,526.57,,0.462942546,0.478322385,0.447360145,0.035031628,0.090540649
520.05,534.86,518.28,532.93,2676900,536.115,,0.491914737,0.512683173,0.473837324,0.057508648,0.106888266
534.12,540.69,531.54,538.47,2281700,532.87,,0.520641921,0.524466902,0.499901718,0.065143393,0.091061274
537.06,537.52,528.22,533.74,1543700,523.01,,0.526644616,0.518059626,0.493375791,0.058624919,0.061505807
528.52,529.25,516.77,517.21,1904000,515.08,,0.509208216,0.501344113,0.470869206,0.035844714,0.075935122
521.35,521.56,508.6,508.6,1683800,504.76,,0.49456899,0.48580091,0.454809923,0.023979163,0.06711654
509.6,509.69,499.83,509.26,4186300,526.25,,0.470578627,0.461808994,0.437571254,0.024888717,0.167336804
514.45,538.39,514.11,533.06,5606300,524.335,,0.480481032,0.51981809,0.465640602,0.057687802,0.224205046
530.27,531.54,517.13,527.03,2849800,526.885,,0.512781249,0.505972713,0.471576837,0.049377782,0.113812575
526.55,531.94,521.83,527.79,2038600,525.525,,0.505186002,0.506781203,0.480815348,0.050425148,0.081325591
527.79,531.21,519.84,521.33,1663600,523.855,,0.507717751,0.50530571,0.476903723,0.041522539,0.066307569
522.36,527.05,520.66,526.14,1849700,530.35,,0.496631141,0.496897423,0.478515548,0.048151262,0.073760513
526.2,535.73,524.97,529.55,1763500,527.56,,0.504471395,0.514441637,0.486987459,0.052850626,0.07030837
526.55,530.54,524.58,526.38,1267700,530.855,,0.505186002,0.503951491,0.486220859,0.048482009,0.050452543
527.85,536.23,525.48,535.47,1749800,534.45,,0.507840255,0.515452249,0.487989936,0.061009054,0.069759712
533.83,536.98,531.92,534.5,1377700,538.27,,0.520049818,0.516968166,0.500648661,0.059672285,0.054857829
535.78,543.33,533.21,541.44,1620200,545.02,,0.524031198,0.529802931,0.503184338,0.069236388,0.064569483
541.86,548.4,541.64,547.51,1900300,544.05,,0.536444934,0.540050531,0.519754688,0.077601532,0.075786944
545.33,548.49,539.61,541.35,1616800,540.02,,0.543529748,0.540232441,0.515764438,0.069112358,0.06443332
539.92,544,536.04,538.22,1453000,539.08,,0.532483972,0.53115715,0.508747101,0.064798864,0.057873448
536.57,541.62,536.54,541.38,989100,538.295,,0.525644167,0.52634664,0.509729921,0.069153701,0.039295154
541.64,542.26,534.33,537.47,1444300,531.465,,0.535995753,0.527640222,0.505385855,0.06376528,0.05752503
534.58,534.97,527.96,530.45,1457800,531.06,,0.521581118,0.512905508,0.492864725,0.054090928,0.058065679
528.55,535.32,526.8,534.62,1005000,539.35,,0.509269468,0.513612936,0.490584582,0.059837658,0.039931918
534.43,544.72,533.98,542.38,1825900,547.32,,0.521274858,0.532612431,0.504697881,0.070531814,0.072807369
541.72,554.62,540.02,553.96,2311500,557.275,,0.536159092,0.552622537,0.51657035,0.08649036,0.092254706
552.72,563.16,551.39,556.87,2410100,563.9,,0.558618155,0.56988378,0.538919684,0.090500668,0.096203444
559,570.58,557.22,569.78,2129600,569.39,,0.571440238,0.584881253,0.550379369,0.108292105,0.084969964
568.89,573.81,564.97,572.07,1704700,570.99,,0.591632978,0.591409803,0.565613083,0.111447983,0.067953544
570.3,575.53,566.45,571.8,1876800,574.085,,0.594511822,0.594886306,0.568522231,0.111075893,0.074845815
573.45,576.33,571.84,573.75,1389600,570.155,,0.600943281,0.596503284,0.579117034,0.113763213,0.055334401
573.31,575.1,565.21,566.13,1659100,565.35,,0.600657438,0.59401718,0.566084837,0.103261993,0.066127353
565.31,568.71,561.99,567.29,1062100,558.255,,0.584323574,0.581101566,0.559755474,0.104860604,0.042218662
562.71,563.3,553.21,553.49,1792300,552.89,,0.579015068,0.570166751,0.54249715,0.085842647,0.071461754
553.62,556.61,549.17,549.67,1820700,551.9,,0.560455715,0.55664477,0.534555962,0.080578256,0.072599119
551.99,554.85,548.95,553.99,1389600,549.8,,0.55712769,0.553087418,0.534123521,0.086531703,0.055334401
551.98,556.87,542.73,545.82,1703500,549.92,,0.557107273,0.557170288,0.521897236,0.075272522,0.067905487
549.44,555.33,544.51,552.99,1640900,549.39,,0.551921271,0.554057605,0.525396077,0.085153591,0.065398478
550.2,552.28,546.5,549.33,1805500,551.875,,0.553472988,0.547892875,0.529307701,0.080109698,0.071990388
550.99,558.25,545.5,557.97,2134500,556.94,,0.555085957,0.559959576,0.527342061,0.092016592,0.085166199
557.86,559.26,554.62,556.46,1197200,558.85,,0.569112663,0.562001011,0.545268703,0.089935642,0.047629155
560.11,560.18,557.52,558.83,2616800,557.565,,0.573706562,0.563860536,0.550969061,0.093201769,0.104481378
558.9,560.82,554.31,557.28,1643800,566.345,,0.571236065,0.565154118,0.544659354,0.091065695,0.065514618
561.02,573.02,559.67,568.63,2583200,563.95,,0.575564539,0.589813037,0.555195188,0.106707275,0.103135763
568.94,570.69,557.21,557.26,2152200,553.255,,0.591735065,0.585103588,0.550359712,0.091038132,0.08587505
556.06,557.37,549.14,553.65,1572600,550.195,,0.565437543,0.558180899,0.534496993,0.086063145,0.062663196
551.49,553.76,546.63,546.84,1897400,549.31,,0.556106823,0.550884285,0.529563235,0.076678197,0.075670805
550.11,551.95,546.67,550.52,1287500,549.205,,0.553289232,0.547225872,0.52964186,0.081749652,0.051245495
548.49,553.19,545.22,546.5,1588000,543.825,,0.549981624,0.549732188,0.526791681,0.076209639,0.063279936
547.1,549.63,538.02,541.07,1963000,535.88,,0.547143616,0.542536635,0.512639069,0.068726486,0.078297958
539.37,539.37,532.39,534.06,1716300,532.53,,0.531361019,0.521798888,0.501572512,0.059065915,0.068418102
530.76,536.94,528.12,535.3,1324400,537.865,,0.513781698,0.516887317,0.493179227,0.060774775,0.052723268
536.61,541.2,534.53,535.55,1302800,539.635,,0.525725836,0.525497726,0.505778983,0.061119303,0.05185823
536.91,542.36,536.91,540.13,1178500,537.245,,0.526338356,0.527842345,0.510457208,0.06743106,0.046880256
539.55,540.47,534.02,539.3,1557800,538.325,,0.531728531,0.524022233,0.504776507,0.066287226,0.062070485
540.81,540.81,535.84,538.53,1409400,539.205,,0.534301115,0.524709449,0.508353973,0.065226079,0.056127353
536.94,542.57,535.84,537.69,1645300,531.375,,0.526399608,0.528266801,0.508353973,0.064068465,0.06557469
534.78,536.1,526.65,528.94,2604100,527.53,,0.521989465,0.51518949,0.490289735,0.052009978,0.103972767
527.25,533.27,521.79,531.07,2318800,531.14,,0.506615215,0.509469429,0.480736722,0.054945358,0.092547056
528.45,534.12,528.16,532.34,1299800,523.985,,0.509065295,0.511187468,0.493257853,0.056695561,0.051738086
527.21,528.39,519.58,522.62,2151800,528.84,,0.506533546,0.499605862,0.476392656,0.043300305,0.085859031
524.16,534.62,523.06,533.91,1679200,535.06,,0.50030626,0.51219808,0.483233086,0.058859198,0.066932319
536.04,537.91,532.21,532.51,1844700,534.945,,0.524562048,0.518847903,0.501218697,0.05692984,0.073560272
532.94,539.6,530.29,537.89,1593500,544.1,,0.518232676,0.52226377,0.497444667,0.064344087,0.0635002
539.52,549.45,538.75,545.5,4184800,562.65,,0.531667279,0.542172815,0.514073987,0.074831526,0.167276732
564.55,569.58,555.72,563.51,4932500,559.575,,0.582771857,0.58286003,0.547430908,0.099651337,0.197220665
563.39,565.95,553.2,555.37,2398000,553.195,,0.580403446,0.575522991,0.542477493,0.088433499,0.095718863
554.64,556.02,550.37,553.68,1491000,550.295,,0.562538282,0.555452249,0.536914731,0.086104489,0.059395274
550.47,553.68,546.91,549.08,1698800,541.82,,0.554024256,0.550722587,0.530113614,0.07976517,0.067717261
547.87,548.59,535.05,537.34,2082200,535.82,,0.54871575,0.540434563,0.506801116,0.063586125,0.083071686
538.43,539.54,532.1,537.9,1768200,539.565,,0.52944179,0.522142496,0.501002477,0.064357868,0.070496596
538.53,544.07,535.06,540.78,1308000,535.065,,0.529645963,0.531298636,0.506820773,0.068326833,0.05206648
538.21,539.74,530.39,530.8,1383100,526.735,,0.528992609,0.522546741,0.497641231,0.054573267,0.055074089
531.24,532.38,521.09,524.22,1567000,527.605,,0.51476173,0.507670541,0.479360774,0.045505285,0.062438927
523.99,533.46,521.75,530.7,1546300,533.075,,0.499959165,0.509853461,0.480658096,0.054435456,0.061609932
536.65,541.15,525,538.22,1527600,538.69,,0.525807505,0.525396665,0.487046428,0.064798864,0.060861033
538.37,541.98,535.4,535.7,905300,529.235,,0.529319286,0.52707428,0.507489091,0.06132602,0.035939127
531.6,533.21,525.26,529.04,1634200,531.49,,0.515496754,0.509348156,0.487557495,0.052147789,0.065130156
530.56,534.32,528.66,529.62,1252300,535.705,,0.513373351,0.511591713,0.494240673,0.052947094,0.049835803
533.77,539,532.41,538.4,1403900,534.825,,0.519927314,0.521051036,0.501611825,0.065046925,0.055907089
539.18,539.27,530.38,533.85,1971300,531.835,,0.53097309,0.521596766,0.497621575,0.058776511,0.078630356
532.01,534.82,528.85,532.3,2003400,536.85,,0.516333864,0.512602324,0.494614145,0.056640437,0.079915899
533.98,540.66,533.04,537.36,1966900,537.945,,0.520356078,0.524406266,0.502850179,0.063613687,0.078454145
538.49,542.92,532.97,539.27,1430800,539.91,,0.529564294,0.528974229,0.502712584,0.066245883,0.056984381
537.95,543.84,535.98,542.51,1462700,541.85,,0.528461758,0.530833754,0.508629162,0.070710968,0.058261914
540.15,544.19,539.51,540.11,1176200,534.44,,0.532953571,0.531541182,0.515567874,0.067403498,0.046788146
538.12,539,529.88,532.32,2406500,536.13,,0.528808853,0.521051036,0.496638755,0.056667999,0.096059271
532.8,540.55,531.71,539.79,1525000,538.43,,0.517946833,0.524183931,0.500235877,0.066962502,0.060756908
538.01,540.61,536.25,539.78,1029800,535.04,,0.528584262,0.524305205,0.509159885,0.06694872,0.04092511
537.37,538.63,531.45,532.11,2597400,533.275,,0.527277553,0.520303183,0.49972481,0.056378595,0.103704445
536.79,536.79,529.76,533.99,1904300,537.165,,0.526093348,0.516584133,0.496402878,0.058969447,0.075947137
532.93,543,531.33,539.18,1939000,540.305,,0.518212259,0.529135927,0.499488933,0.066121853,0.077336804
539.91,543.5,537.11,540.31,1714500,537.455,,0.532463555,0.530146539,0.510850336,0.06767912,0.068346015
537.76,540.59,534.32,536.7,1348300,534.86,,0.528073829,0.52426478,0.505366199,0.062704133,0.053680416
536.35,537.2,532.52,533.33,1388200,530.18,,0.525194986,0.517412835,0.501828046,0.058059893,0.055278334
533.31,534.12,526.24,526.83,1520600,526.105,,0.518988117,0.511187468,0.489483823,0.04910216,0.060580697
527.56,529.2,523.01,526.69,1455300,533.855,,0.507248152,0.501243052,0.483134804,0.048909224,0.057965559
529.36,538.36,529.35,536.69,1815000,536,,0.510923272,0.519757453,0.495596965,0.062690352,0.072370845
538.42,538.98,533.02,534.61,1217500,531.64,,0.529421373,0.521010611,0.502810866,0.059823877,0.048442131
531.6,533.12,530.16,532.33,955800,526.15,,0.515496754,0.509166246,0.497189134,0.05668178,0.037961554
528,528.3,524,527.2,1632700,527.6,,0.508146515,0.499423951,0.485080788,0.049612061,0.065070084
528.4,529.64,525.56,528.15,1071800,528.04,,0.508963208,0.50213239,0.488147187,0.050921268,0.042607129
529.37,530.98,525.1,529.26,1294200,534.47,,0.510943689,0.504840829,0.487242992,0.052450974,0.051513817
531,538.15,530.79,536.73,1833100,535.63,,0.514271714,0.519332996,0.498427488,0.062745476,0.073095715
537.21,538.25,533.01,536.69,1893500,540.635,,0.526950876,0.519535119,0.50279121,0.062690352,0.075514618
539.59,543.74,537.53,538.19,1250300,538.375,,0.5318102,0.530631632,0.511675905,0.064757521,0.049755707
539.64,541.5,535.25,540.48,1197500,537.83,,0.531912287,0.526104093,0.507194245,0.067913399,0.047641169
540,540,535.66,537.84,1286600,538.065,,0.532647311,0.523072259,0.508000157,0.064275182,0.051209451
538.87,540.9,535.23,535.23,1335700,534.555,,0.530340153,0.524891359,0.507154932,0.060678307,0.053175811
537.26,537.76,531.35,531.69,2109100,524.575,,0.527052963,0.51854472,0.499528246,0.055799788,0.084148979
525.01,528.61,520.54,521.52,1937800,523.375,,0.502041733,0.500050531,0.478279671,0.04178438,0.077288746
526.02,526.25,520.5,520.51,2217200,521.96,,0.504103883,0.495280445,0.478201046,0.040392487,0.088478174
524.73,525.69,518.23,521.84,1961000,522.865,,0.501470048,0.49414856,0.473739042,0.042225377,0.078217861
521.08,524.65,521.08,523.4,1235900,522.125,,0.494017722,0.492046488,0.479341117,0.044375233,0.049179015
519.5,525.25,519,522.86,1280500,520.68,,0.490791784,0.493259222,0.475252585,0.043631052,0.050965158
523.13,526.18,515.18,525.02,1597200,519.42,,0.498203275,0.495138959,0.467743838,0.046607775,0.063648378
521.05,522.73,516.11,516.83,1296700,522.06,,0.49395647,0.48816574,0.469571883,0.035321031,0.051613937
523.12,523.77,520.35,520.68,1839400,529.055,,0.498182858,0.490267812,0.4779062,0.040626766,0.073348018
526.29,532.56,525.55,530.13,1956700,539.755,,0.504655151,0.508034361,0.488127531,0.053649932,0.078045655
532.88,547.11,532.4,546.55,2206500,556.28,,0.518110172,0.537443153,0.501592169,0.076278544,0.08804966
546.76,565.85,546.71,561.1,3244100,561.645,,0.546449426,0.575320869,0.529720486,0.096330086,0.129603524
560.13,566.5,556.79,560.22,1784600,572.84,,0.573747397,0.576634664,0.549534143,0.095117346,0.071153384
565.12,580.68,565,579.85,4768300,659.735,,0.583935645,0.605295604,0.565672053,0.122169701,0.190644774
649,674.47,645,672.93,11164900,660.945,,0.755196211,0.794866094,0.722923301,0.250444441,0.446816179
659.24,668.88,653.01,663.02,5860900,663.65,,0.776103557,0.783567458,0.738668082,0.236787343,0.234401282
655.21,673,654.3,662.3,3377200,668.82,,0.767875373,0.791894896,0.741203758,0.235795102,0.134933921
660.89,678.64,659,662.1,3929300,652.315,,0.779472416,0.803294593,0.750442269,0.23551948,0.157044453
661.27,663.63,641,644.28,3029100,635.345,,0.780248275,0.772956038,0.715060738,0.210961509,0.120993192
647,648.17,622.52,623.56,3625700,627.4,,0.751112744,0.741707933,0.6787357,0.182407012,0.144885863
621,634.3,620.5,627.26,2675400,628.07,,0.698027686,0.713673573,0.674765106,0.187506029,0.106828194
632.83,632.83,623.31,628,1727300,628.005,,0.722181388,0.710702375,0.680288556,0.188525833,0.06885863
628.8,633.36,622.65,631.93,1575100,628.635,,0.713953203,0.711773623,0.678991233,0.193941816,0.062763316
630,635.22,622.05,632.59,1474200,629.205,,0.716403283,0.715533098,0.677811849,0.194851371,0.058722467
631.38,632.91,625.5,625.61,1706100,629.2,,0.719220875,0.710864073,0.684593309,0.185232143,0.068009612
625.34,633.06,625.34,631.21,1304500,630.985,,0.706888807,0.711167256,0.684278806,0.192949575,0.051926312
628.42,634.81,627.16,629.25,1490900,640.51,,0.713177345,0.714704396,0.687856272,0.190248474,0.05939127
634.33,647.86,633.16,643.78,2334300,638.815,,0.725243987,0.741081354,0.699650116,0.210272453,0.093167801
645,645.38,632.25,642.68,1572600,636.195,,0.747029278,0.736068722,0.697861383,0.208756529,0.062663196
640.23,642.68,629.71,635.3,1403900,637.345,,0.737290212,0.73061142,0.692868656,0.198586056,0.055907089
639.48,643.44,631.25,633.73,1809200,664.585,,0.735758912,0.732147549,0.695895742,0.196422419,0.072138566
669.2,674.9,654.27,660.78,5029200,658.645,,0.796439218,0.79573522,0.741144789,0.233700371,0.201093312
663.08,665,652.29,659.56,2936700,658.08,,0.783943812,0.775725114,0.737252821,0.232019073,0.117292751
659.32,664.5,651.66,656.45,1810700,656.255,,0.776266895,0.774714502,0.736014467,0.227733142,0.072198638
655.01,659.85,652.66,657.12,1072100,656.31,,0.767467026,0.765315816,0.737980108,0.228656478,0.042619143
656.8,661.38,651.24,660.87,1051700,658.73,,0.771121728,0.768408287,0.735188898,0.233824401,0.041802163
661.9,664,653.46,656.13,1456100,660.595,,0.781534567,0.773703891,0.73955262,0.227292146,0.057997597
656.6,667,654.19,660.9,2131600,652.945,,0.770713382,0.779767559,0.740987538,0.233865744,0.08505006
655.46,662.99,642.9,646.83,2855300,626.19,,0.768385806,0.771662456,0.718795455,0.214475697,0.114032839
639.78,640.05,612.33,612.48,4265200,582.19,,0.736371432,0.725295604,0.658705822,0.167137522,0.170496596
573,599.33,565.05,589.61,5770300,599.28,,0.600024501,0.64299141,0.565770335,0.135620082,0.230772928
614.91,617.45,581.11,582.06,3538000,615.38,,0.685593532,0.679615968,0.597338523,0.12521533,0.141373648
610.35,631.71,599.05,628.62,4235900,632.795,,0.676283229,0.708438605,0.632602115,0.189380263,0.169323188
639.4,643.59,622,637.61,3491300,630.72,,0.735595574,0.732450733,0.677713567,0.201769497,0.139503404
632.82,636.88,624.56,630.38,1978700,626.74,,0.72216097,0.718888327,0.682745607,0.191805741,0.078926712
627.54,635.8,617.68,618.25,2176700,603.48,,0.71138062,0.716705407,0.669221999,0.175089233,0.086856227
602.36,612.86,594.1,597.79,3702100,607.025,,0.659969782,0.670338555,0.622872194,0.146893045,0.147945535
605.59,614.34,599.71,614.34,2575600,611.265,,0.66656458,0.673329965,0.633899438,0.169700812,0.102831398
617,619.71,602.82,606.25,1759600,599.36,,0.689860754,0.684183931,0.64001258,0.158551879,0.070152183
600,603.47,595.25,600.7,2089000,610.215,,0.655151292,0.651359272,0.625132681,0.150903353,0.083344013
612.49,616.31,604.12,614.66,2279500,618.06,,0.680652538,0.677311774,0.642567913,0.170141808,0.090973168
621.22,626.52,609.6,612.72,1702100,617.795,,0.698476867,0.697948459,0.653339623,0.167468269,0.067849419
613.1,624.16,611.43,621.35,1905300,621.6,,0.681897995,0.693178373,0.656936746,0.179361383,0.075987185
619.75,625.78,617.42,625.77,1373500,622.645,,0.69547552,0.696452754,0.668710933,0.185452641,0.054689628
625.7,625.86,619.43,623.24,1702300,631.24,,0.707623831,0.696614452,0.672661871,0.181966016,0.067857429
626.7,638.7,623.78,635.14,2084400,635.135,,0.709665564,0.722566953,0.681212407,0.198365558,0.083159792
635.47,637.95,632.32,635.98,1286500,642.96,,0.727571563,0.721051036,0.697998978,0.199523173,0.051205447
637.79,650.9,635.02,642.9,2274700,633.51,,0.732308383,0.747225872,0.703306207,0.209059714,0.090780937
636.79,640,627.02,629.25,5133400,631.215,,0.73026665,0.725194543,0.687581083,0.190248474,0.20526632
634.4,636.49,625.94,635.44,1788500,621.49,,0.725386908,0.718100051,0.685458191,0.198778992,0.071309571
627,627.55,615.43,622.69,2562900,624.465,,0.710278084,0.700030318,0.664799308,0.181208054,0.102322787
622.05,628.93,620,622.36,1470900,619.86,,0.700171506,0.702819606,0.673782286,0.180753276,0.058590308
616.64,627.32,612.4,625.8,2240100,620.385,,0.68912573,0.699565437,0.658843417,0.185493985,0.089395274
629.77,629.77,611,611.97,2174000,601.99,,0.715933685,0.704517433,0.65609152,0.166434684,0.086748098
610.34,614.6,589.38,594.89,3127700,597.61,,0.676262812,0.673855483,0.61359437,0.142896518,0.12494193
597.28,605,590.22,594.97,2309500,604.745,,0.649597779,0.654451743,0.615245509,0.143006767,0.09217461
603.28,608.76,600.73,608.42,2413400,605.97,,0.661848177,0.662051541,0.635904391,0.161542384,0.096335603
608.37,612.09,599.85,611.29,1867600,615.235,,0.672240598,0.668782213,0.634174628,0.165497568,0.074477373
607.2,627.34,603.13,626.91,2684800,635.005,,0.66985177,0.699605862,0.640621929,0.18702369,0.107204646
632,643.01,627,641.47,1803600,642.89,,0.720486749,0.731278423,0.68754177,0.207089012,0.071914297
638.84,649.25,636.53,645.44,2166300,641.38,,0.734452203,0.743890854,0.706274325,0.21256012,0.086439728
649.24,650.61,632.15,642.36,2092700,635.005,,0.755686226,0.746639717,0.697664819,0.208315533,0.083492191
641.36,644.45,625.56,639.16,2182100,640.655,,0.73959737,0.734188984,0.684711247,0.203905572,0.087072487
640,645.99,635.32,643.61,1648700,643.755,,0.736820613,0.737301668,0.7038959,0.210038174,0.065710853
642.09,648.5,639.01,646.67,1275200,650.48,,0.741087835,0.742374937,0.711149113,0.214255199,0.050752903
643.15,657.81,643.15,652.3,1807700,654.12,,0.743252072,0.761192521,0.719286866,0.222013974,0.072078494
653.21,659.39,648.85,651.16,1415500,658.795,,0.763791907,0.764386054,0.730491017,0.220442925,0.056371646
654.66,663.13,654.46,661.74,1885700,661.085,,0.766752419,0.771945427,0.741518261,0.235023359,0.075202243
664.11,664.97,657.2,662.2,1611100,663.2,,0.786046797,0.775664477,0.746904116,0.235657291,0.064205046
661.18,666.82,659.58,666.1,1477300,654.46,,0.780064519,0.779403739,0.751582341,0.241031931,0.058846616
664.04,664.72,644.2,650.28,2490000,648.8,,0.785903875,0.775159171,0.721350788,0.219230186,0.099403284
654.15,655.87,641.73,642.61,1791100,650.905,,0.765711136,0.757271349,0.716495656,0.208660061,0.071413696
646.7,657.8,644.01,651.79,4071000,715.75,,0.750500225,0.761172309,0.720977317,0.221311137,0.162719263
727.5,730,701.5,702,6653900,710.205,,0.915472253,0.907104598,0.833981995,0.290506181,0.266159391
701.55,719.15,701.26,712.78,2716600,709.085,,0.862489281,0.88517433,0.833510241,0.305362237,0.108478174
707.38,713.62,704.55,708.49,2245800,708.03,,0.874392584,0.873996968,0.839977199,0.299450133,0.089623548
707.33,712.98,703.08,712.95,2178900,714.135,,0.874290498,0.872703386,0.837087707,0.305596516,0.086944333
710.5,718.26,710.01,716.92,1456000,714.025,,0.880762791,0.883375442,0.850709596,0.311067624,0.057993592
715.73,718,710.05,710.81,1908800,713.735,,0.891441055,0.882849924,0.850788222,0.302647355,0.076127353
711.06,721.62,705.85,721.11,1886300,719.685,,0.881906162,0.890166751,0.842532531,0.316841917,0.075226272
718.86,724.65,714.72,722.16,1565400,727.5,,0.89783168,0.896291056,0.859967763,0.318288935,0.06237485
722,733.1,721.9,728.11,1706700,734.475,,0.904242721,0.913370389,0.874081063,0.326488706,0.06803364
729.47,739.48,729.47,731.25,1861600,731.21,,0.919494467,0.926265791,0.888960962,0.330815981,0.074237085
731.5,735.41,727.01,733.76,1511600,727.07,,0.923639185,0.918039414,0.884125486,0.334275044,0.060220264
730.2,734.71,719.43,724.89,2069800,724.545,,0.920984932,0.916624558,0.869225931,0.322051183,0.08257509
724.4,730.59,718.5,728.32,1608000,735.615,,0.90914288,0.90829712,0.867397885,0.32677811,0.064080897
732.46,741,730.23,735.4,1366400,733.225,,0.925599249,0.92933805,0.890454849,0.336535149,0.054405286
731,737.8,728.65,731.23,1837200,723.94,,0.922618318,0.922870136,0.887349137,0.330788418,0.073259912
729.17,731.15,716.73,717,2075500,720.41,,0.918881947,0.909429005,0.863918701,0.311177873,0.082803364
715.6,729.49,711.33,728.96,1905900,727.435,,0.89117563,0.906073775,0.853304242,0.327660102,0.076011213
729.29,731.84,723.03,725.3,1510900,734.205,,0.919126955,0.910823648,0.876302237,0.322616209,0.060192231
727.58,741.41,727,740,1684300,739.715,,0.915635591,0.930166751,0.88410583,0.342874468,0.067136564
738.74,742,737.43,738.41,1327100,750.46,,0.938421332,0.931359272,0.904607462,0.340683268,0.052831398
746.53,757.92,743,756.6,2212300,757.265,,0.954326432,0.96353714,0.91555608,0.36575114,0.088281938
757.45,762.71,751.82,755.98,1414500,746.455,,0.976622157,0.973218797,0.93289303,0.36489671,0.056331598
752,755.28,737.63,748.28,2333100,749.03,,0.965494712,0.958201112,0.90500059,0.354285242,0.093119744
748.14,752,746.06,748.15,1122100,750.45,,0.957613622,0.951571501,0.92157094,0.354106087,0.044621546
748.46,753.41,747.49,750.26,838500,748.1,,0.958266977,0.954421425,0.924381806,0.357013905,0.033263917
748.81,754.93,741.27,742.6,2097600,757.825,,0.958981584,0.957493684,0.912155521,0.346457561,0.083688426
747.11,768.95,746.7,767.04,2134600,767.46,,0.955510637,0.985831228,0.92282895,0.380138638,0.085170204
768.9,775.96,758.96,762.38,2230400,757.31,,1,1,0.946927704,0.373716632,0.089006808
766.01,768.99,745.63,752.54,2590600,759.245,,0.994099392,0.985912077,0.920725715,0.360156002,0.103432119
753.1,768.49,750,766.81,2757300,761.91,,0.967740618,0.984901465,0.929315564,0.379821672,0.11010813
767.77,768.73,755.09,763.25,1812300,759.5,,0.997692842,0.985386559,0.939320675,0.374915591,0.072262715
757.89,764.8,754.2,762.37,1829500,750.615,,0.977520519,0.977443153,0.937571254,0.373702851,0.072951542
759.17,764.23,737,751.61,2700000,749.84,,0.980133938,0.976291056,0.903762236,0.358874357,0.107813376
752.85,755.85,743.83,749.46,1984900,741.23,,0.967230185,0.959353209,0.917187561,0.355911415,0.07917501
741.16,745.71,736.75,738.87,2224400,736.45,,0.943362326,0.938858009,0.903270826,0.3413172,0.08876652
741.79,748.73,724.17,747.77,2412500,750.545,,0.944648618,0.944962102,0.878543067,0.353582404,0.096299559
753,758.08,743.01,743.4,2666200,750.01,,0.967536445,0.963860536,0.915575736,0.347560051,0.106459752
750,760.59,739.43,758.09,1993300,755.84,,0.961411246,0.968933805,0.908538743,0.367804528,0.079511414
762.42,762.68,749,749.43,1553400,746.14,,0.98676957,0.973158161,0.927349923,0.355870072,0.061894273
746.51,754.13,738.15,739.31,3148700,745,,0.954285598,0.955876705,0.906022723,0.34192357,0.12578294
746.13,750,740,747.77,1525700,750.19,,0.953509739,0.947529055,0.909659158,0.353582404,0.060784942
751.65,754.85,745.53,750,1365400,749.105,,0.964780105,0.957331986,0.92052915,0.356655596,0.054365238
753.47,754.21,744,750.31,1565900,748.985,,0.968496059,0.956038403,0.91752172,0.357082811,0.062394874
749.55,751.35,746.62,748.4,527200,756.255,,,,,,
752.92,762.99,749.52,762.51,1515300,773.205,,,,,,
766.69,779.98,766.43,776.6,1765000,772.25,,,,,,
776.6,777.6,766.9,771,1293300,763.92,,,,,,
769.5,769.5,758.34,758.88,1489600,737.66,,,,,,
743,744.06,731.26,741.84,3272800,745.32,,,,,,
746.45,752,738.64,742.58,1950700,738.05,,,,,,
730,747.18,728.92,743.62,1947000,728.78,,,,,,
730.31,738.5,719.06,726.39,2963700,723.115,,,,,,
731.45,733.23,713,714.47,2450900,711.195,,,,,,
716.61,718.85,703.54,716.03,2090600,723.035,,,,,,
721.68,728.75,717.32,726.07,2024500,716.675,,,,,,
730.85,734.74,698.61,700.56,2501700,705.51,,,,,,
705.38,721.92,689.1,714.72,2225800,696.055,,,,,,
692.29,706.74,685.37,694.45,3592400,701.695,,,,,,
703.3,709.98,693.41,701.79,2268100,690.055,,,,,,
688.61,706.85,673.26,698.45,3445000,706.825,,,,,,
702.18,719.19,694.46,706.59,2412200,724.125,,,,,,
723.6,728.13,720.12,725.25,2011800,719.845,,,,,,
